PosX,PosY,PosZ,QuatX,QuatY,QuatZ,QuatW,EulerZ,EulerY,EulerX,TimeSeconds,FOV,LensZoom
-0.033870354,1.3869771,0.03241577,-0.008828864,0.034408927,0.0121464515,0.999295,1.4292219,3.9309874,358.93854,1.3166666666802485,1.1413158,1495.5668

-0.033907894,1.3870124,0.032532483,-0.008775022,0.034585707,0.012025192,0.9992909,1.4152938,3.9514596,358.94495,1.3333333333430346,1.1413158,1495.5668

-0.033928227,1.3870854,0.03271362,-0.008592089,0.034682397,0.011979569,0.99928963,1.4094418,3.9628506,358.96597,1.3500000000058208,1.1413158,1495.5668

-0.033937376,1.3871704,0.032916863,-0.00851071,0.034701876,0.011975602,0.99928975,1.408685,3.9652033,358.97528,1.366666666668607,1.1413158,1495.5668

-0.03394803,1.3872643,0.03311561,-0.008601853,0.03461921,0.011989855,0.9992916,1.4105897,3.955582,358.96487,1.383333333331393,1.1413158,1495.5668

-0.033971902,1.3873707,0.033319056,-0.008614396,0.03452513,0.012032927,0.9992942,1.4154769,3.9447339,358.96344,1.3999999999941792,1.1413158,1495.5668

-0.034165412,1.3873061,0.03323206,-0.008357131,0.034565303,0.012086292,0.9992944,1.4206308,3.94965,358.9927,1.4166666666569654,1.1413158,1495.5668

-0.034254614,1.3873613,0.033386435,-0.008160732,0.034691475,0.012093441,0.9992916,1.4208113,3.9643874,359.015,1.4333333333197515,1.1413158,1495.5668

-0.034306757,1.3874559,0.033634495,-0.00799471,0.03483953,0.0120597305,0.9992882,1.4164397,3.9816298,359.03397,1.4500000000116415,1.1413158,1495.5668

-0.03434031,1.3875588,0.033913378,-0.007881798,0.034932163,0.012003833,0.9992865,1.4096695,3.9924634,359.04703,1.4666666666744277,1.1413158,1495.5668

-0.034357175,1.3876646,0.03419153,-0.007868037,0.034959763,0.011922116,0.99928665,1.400262,3.9957252,359.0489,1.4833333333372138,1.1413158,1495.5668

-0.034356862,1.3877716,0.0344739,-0.0076927845,0.0349182,0.011806777,0.9992908,1.386276,3.991313,359.06955,1.5,1.1413158,1495.5668

-0.034375846,1.3876147,0.034360755,-0.0074476404,0.03492245,0.011687537,0.9992939,1.3716104,3.9922478,359.09814,1.5166666666627862,1.1413158,1495.5668

-0.03435854,1.3875984,0.03448509,-0.007382171,0.034944717,0.011608725,0.9992946,1.3623228,3.994961,359.10596,1.5333333333255723,1.1413158,1495.5668

-0.034334607,1.387615,0.034673344,-0.007368603,0.03491506,0.011594428,0.9992959,1.3605975,3.9915922,359.1076,1.5499999999883585,1.1413158,1495.5668

-0.0343111,1.3876289,0.034866255,-0.007390869,0.034846667,0.01162781,0.99929774,1.3644512,3.9836907,359.105,1.5666666666802485,1.1413158,1495.5668

-0.03429462,1.38763,0.035022825,-0.007606397,0.034742203,0.011705883,0.9992988,1.3741682,3.9713478,359.08014,1.5833333333430346,1.1413158,1495.5668

-0.034289945,1.3876305,0.03515054,-0.007985568,0.03465972,0.011808676,0.9992975,1.3873901,3.9612708,359.03632,1.6000000000058208,1.1413158,1495.5668

-0.03452486,1.3873858,0.035448592,-0.008358213,0.03461833,0.011977655,0.9992939,1.4082222,3.9558372,358.99292,1.616666666668607,1.1413158,1495.5668

-0.034609392,1.3873128,0.035609137,-0.008529077,0.034511257,0.012136219,0.9992942,1.4269819,3.9431584,358.97284,1.633333333331393,1.1413158,1495.5668

-0.03463635,1.3872998,0.035747614,-0.0086258985,0.034413893,0.01227,0.9992951,1.4426113,3.9317186,358.96133,1.6499999999941792,1.1413158,1495.5668

-0.034638345,1.3873031,0.03590804,-0.008734243,0.034413625,0.012365279,0.999293,1.4539754,3.9314313,358.94852,1.6666666666569654,1.1413158,1495.5668

-0.03462211,1.387317,0.03611258,-0.008822303,0.034512464,0.012422317,0.99928814,1.4609854,3.942574,358.93805,1.6833333333197515,1.1413158,1495.5668

-0.034588657,1.3873391,0.036353834,-0.008919646,0.0345587,0.012458918,0.9992852,1.4656261,3.9476926,358.92667,1.7000000000116415,1.1413158,1495.5668

-0.034957774,1.3871251,0.03682471,-0.008968706,0.034563217,0.012478292,0.9992844,1.4680496,3.948118,358.92093,1.7166666666744277,1.1413158,1495.5668

-0.03503552,1.38707,0.037143476,-0.008950586,0.03452277,0.012522748,0.99928534,1.4730338,3.9434597,358.92288,1.7333333333372138,1.1413158,1495.5668

-0.035023853,1.3870728,0.037388343,-0.008980438,0.034402777,0.0126093915,0.99928814,1.4829562,3.9295654,358.9193,1.75,1.1413158,1495.5668

-0.0349844,1.3871096,0.03757648,-0.009116981,0.034194004,0.012716987,0.99929273,1.4955943,3.9053102,358.90356,1.7666666666627862,1.1413158,1495.5668

-0.034934916,1.3871722,0.03773825,-0.009210652,0.033931274,0.012800644,0.9992997,1.5052458,3.874957,358.89288,1.7833333333255723,1.1413158,1495.5668

-0.03488554,1.3872544,0.03789848,-0.009233627,0.033682473,0.012845557,0.9993074,1.5101882,3.8463507,358.89047,1.7999999999883585,1.1413158,1495.5668

